"date","air_temp","windspeed","rain","lake"
1980-06-23,6.91334,2.5616710372138,0.0655792,"tarawera"
1980-06-24,7.77858,0.800119076760453,0.816759,"tarawera"
1980-06-25,6.21669,0.893255813382286,0.792912,"tarawera"
1980-06-26,4.22868,0.408060433624727,0,"tarawera"
1980-06-27,4.52511,0.305107887844611,0.00298087,"tarawera"
1980-06-28,7.61446,1.04083353366665,0.0402418,"tarawera"
1980-06-29,9.44286,4.67495056598463,20.2878,"tarawera"
1980-06-30,10.4345,0.97534547379121,52.7421,"tarawera"
1980-07-01,8.23051,0.488062635357389,2.86524,"tarawera"
1980-07-02,9.18348,1.03749661697617,13.2276,"tarawera"
1980-07-03,8.37709,0.605684769602142,16.3739,"tarawera"
1980-07-04,7.11568,1.60320375751181,0.960028,"tarawera"
1980-07-05,7.43596,1.94564028047324,0.310772,"tarawera"
1980-07-06,6.97904,1.63200972852493,0.310772,"tarawera"
1980-07-07,6.77154,2.10658746398055,1.04118,"tarawera"
1980-07-08,8.66414,2.92233332417779,9.91006,"tarawera"
1980-07-09,6.38713,2.2952148731707,6.42229,"tarawera"
1980-07-10,3.86322,2.40164493953956,2.98301,"tarawera"
1980-07-11,3.56794,3.36292365320713,2.90483,"tarawera"
1980-07-12,4.95886,2.57371834191234,0.000989719,"tarawera"
1980-07-13,6.64261,3.83859838238699,1.6558,"tarawera"
1980-07-14,5.71736,3.87241423754691,2.36642,"tarawera"
1980-07-15,4.07398,3.27836249432548,0.434487,"tarawera"
1980-07-16,4.60274,1.46714718129743,0.0049486,"tarawera"
1980-07-17,3.18786,0.98249022407452,0.00296916,"tarawera"
1980-07-18,3.68141,0.352000586125932,0.024743,"tarawera"
1980-07-19,5.31955,2.39715609864773,0.650246,"tarawera"
1980-07-20,6.07969,2.14442687048451,5.51274,"tarawera"
1980-07-21,7.19365,0.921429541216256,20.4199,"tarawera"
1980-07-22,7.90297,1.5368419786045,15.8969,"tarawera"
1980-07-23,7.56775,2.53458698815981,2.10513,"tarawera"
1980-07-24,5.18621,1.82987082959426,0.309782,"tarawera"
1980-07-25,4.60138,1.99018713884122,0.0762084,"tarawera"
1980-07-26,6.67689,1.86725707654945,0.000989719,"tarawera"
1980-07-27,6.06979,1.27993260635238,0.000989719,"tarawera"
1980-07-28,4.27578,1.23503917091119,0.000989719,"tarawera"
1980-07-29,4.03696,0.94455942437149,0.00197944,"tarawera"
1980-07-30,4.73501,0.197918947233457,4.63387,"tarawera"
1980-07-31,7.70543,1.43419679548833,28.3845,"tarawera"
1980-08-01,5.73295,3.90987164629595,23.2803,"tarawera"
1980-08-02,6.01197,3.4493796539849,3.11971,"tarawera"
1980-08-03,6.31657,2.69560599443316,0.363904,"tarawera"
1980-08-04,7.18959,3.17069239417828,0.377171,"tarawera"
1980-08-05,7.37898,3.14245800329933,0.454879,"tarawera"
1980-08-06,5.89832,2.17520350691608,0.868061,"tarawera"
1980-08-07,4.39583,3.83609530883945,0.801725,"tarawera"
1980-08-08,5.60186,2.90012229996754,0.204696,"tarawera"
1980-08-09,4.94458,1.72485431105615,0.00189533,"tarawera"
1980-08-10,4.18969,2.04460319299394,0.00189533,"tarawera"
1980-08-11,6.39737,2.25348511341899,0.0928712,"tarawera"
1980-08-12,8.77701,3.37678325028421,1.05949,"tarawera"
1980-08-13,7.53743,2.98871457539859,0.957142,"tarawera"
1980-08-14,5.90044,1.57629798363254,0.0303253,"tarawera"
1980-08-15,8.07297,4.27896432241495,16.0042,"tarawera"
1980-08-16,3.73496,1.63493686361278,17.1167,"tarawera"
1980-08-17,3.19693,2.80221468185434,3.47035,"tarawera"
1980-08-18,4.71274,2.48398240612207,0.00379066,"tarawera"
1980-08-19,8.12119,3.49836544753403,0.280509,"tarawera"
1980-08-20,6.40609,1.0902577560568,0.623564,"tarawera"
1980-08-21,5.14012,0.755633928895467,1.99768,"tarawera"
1980-08-22,7.8462,1.46237418949324,2.70464,"tarawera"
1980-08-23,8.9336,1.48480527798799,0.701272,"tarawera"
1980-08-24,8.15825,1.15963955806319,0.267242,"tarawera"
1980-08-25,10.286,2.6724179008905,0.739179,"tarawera"
1980-08-26,10.8653,1.62360354907348,11.8136,"tarawera"
1980-08-27,6.42616,3.31251501566408,41.9266,"tarawera"
1980-08-28,5.80173,0.860752967735807,15.5379,"tarawera"
1980-08-29,6.83422,1.39220834916653,0.466251,"tarawera"
1980-08-30,7.76796,2.19108445592793,1.39117,"tarawera"
1980-08-31,7.33585,1.33072908801491,2.05992,"tarawera"
1980-09-01,10.0226,2.0161760023371,7.14652,"tarawera"
1980-09-02,9.51439,2.05472320030315,3.65174,"tarawera"
1980-09-03,10.0033,2.18713285230344,14.9931,"tarawera"
1980-09-04,9.181,0.828877181346549,26.3525,"tarawera"
1980-09-05,7.35783,2.48831717721033,4.18929,"tarawera"
1980-09-06,7.01813,1.51941386995117,2.9864,"tarawera"
1980-09-07,7.48125,3.51983071313224,3.30448,"tarawera"
1980-09-08,8.4592,2.08867291226175,2.62525,"tarawera"
1980-09-09,9.91551,3.00842657214698,9.51619,"tarawera"
1980-09-10,8.00347,3.2270367517351,5.31579,"tarawera"
1980-09-11,10.3207,3.21500955529295,0.377814,"tarawera"
1980-09-12,10.0864,2.97710398886233,12.2276,"tarawera"
1980-09-13,6.34111,3.25055192133582,11.415,"tarawera"
1980-09-14,6.60774,3.82652227969471,0.637561,"tarawera"
1980-09-15,8.85426,3.54246956232513,3.45311,"tarawera"
1980-09-16,8.54374,4.0947670290312,6.57702,"tarawera"
1980-09-17,10.0741,3.45011248432569,3.38227,"tarawera"
1980-09-18,9.57425,2.0677867220775,12.6929,"tarawera"
1980-09-19,9.7176,2.95804129379375,12.2623,"tarawera"
1980-09-20,9.13549,4.04492648169543,3.53923,"tarawera"
1980-09-21,9.566,3.7388630126818,2.03492,"tarawera"
1980-09-22,10.2699,5.05232964949873,3.09752,"tarawera"
1980-09-23,10.2772,3.46134392931416,0.0277804,"tarawera"
1980-09-24,10.7736,1.77483950837815,0.00277804,"tarawera"
1980-09-25,10.2729,2.10945830796534,0.109733,"tarawera"
1980-09-26,9.61577,2.57875214710526,4.88102,"tarawera"
1980-09-27,8.20523,3.32655744758752,4.21013,"tarawera"
1980-09-28,9.55144,2.73515522053137,2.0502,"tarawera"
1980-09-29,9.63607,2.72918849032089,1.83768,"tarawera"
1980-09-30,11.9129,4.08299966599313,0.00774509,"tarawera"
1980-10-01,13.0971,4.0758012299424,0.00834872,"tarawera"
1980-10-02,13.2871,3.57515782409672,0.140736,"tarawera"
1980-10-03,11.8053,2.90069303388001,0.521199,"tarawera"
1980-10-04,8.97077,3.44609859452686,0.83845,"tarawera"
1980-10-05,10.1999,2.96746823798941,1.88681,"tarawera"
1980-10-06,10.9494,2.57087426726785,5.94668,"tarawera"
1980-10-07,12.2978,2.09858488701315,7.03797,"tarawera"
1980-10-08,11.794,2.61863159123234,5.53043,"tarawera"
1980-10-09,12.8775,1.5569084055618,5.08079,"tarawera"
1980-10-10,9.51978,1.22417346731009,11.2946,"tarawera"
1980-10-11,9.67493,2.67210671046274,12.1772,"tarawera"
1980-10-12,9.5951,2.54911110220798,1.12231,"tarawera"
1980-10-13,8.36594,1.09043570899159,0.220645,"tarawera"
1980-10-14,11.1362,2.92775230456745,2.21122,"tarawera"
1980-10-15,10.5067,0.729092131357896,10.8581,"tarawera"
1980-10-16,9.62835,2.0201311878789,15.9186,"tarawera"
1980-10-17,8.4876,4.74583568094345,13.4713,"tarawera"
1980-10-18,9.86648,1.08290765552932,10.5051,"tarawera"
1980-10-19,9.38636,1.36242619604008,7.18944,"tarawera"
1980-10-20,9.79331,2.26366568470258,1.42525,"tarawera"
1980-10-21,11.9449,1.67182228485117,5.7141,"tarawera"
1980-10-22,12.7422,2.55739961376786,1.13543,"tarawera"
1980-10-23,11.206,0.166583903385321,6.93889e-15,"tarawera"
1980-10-24,13.5754,0.757020438781543,6.93889e-15,"tarawera"
1980-10-25,15.1014,0.740325542585828,0.0286242,"tarawera"
1980-10-26,13.544,1.03015058062751,0.0143121,"tarawera"
1980-10-27,13.7175,1.57301395473785,0.0727531,"tarawera"
1980-10-28,12.1391,3.45634380188083,12.7306,"tarawera"
1980-10-29,11.7388,2.8842106580484,11.0322,"tarawera"
1980-10-30,11.5141,2.58432379765849,1.25827,"tarawera"
1980-10-31,11.8464,3.02192095803332,2.60499,"tarawera"
1980-11-01,11.085,1.52572787671983,0.581339,"tarawera"
1980-11-02,12.7695,2.15664267916593,5.3603,"tarawera"
1980-11-03,12.6399,2.47525926645617,8.27015,"tarawera"
1980-11-04,12.8605,2.14621037855099,39.7581,"tarawera"
1980-11-05,12.5706,1.88988296924545,7.13165,"tarawera"
1980-11-06,10.8308,1.55655437029999,3.80656,"tarawera"
1980-11-07,13.2588,2.81776550621233,15.5069,"tarawera"
1980-11-08,10.562,1.37071075042193,26.7899,"tarawera"
1980-11-09,8.67912,1.1983605058917,8.34479,"tarawera"
1980-11-10,8.50206,0.872212332446498,9.33821,"tarawera"
1980-11-11,11.5502,3.39614718563551,4.34164,"tarawera"
1980-11-12,12.9984,3.90961818551377,0.59921,"tarawera"
1980-11-13,12.8205,2.60897375442912,0.104073,"tarawera"
1980-11-14,15.1049,3.78856613958368,0.0494085,"tarawera"
1980-11-15,12.3169,3.48647244360256,0.24494,"tarawera"
1980-11-16,10.3882,2.71842309970321,0.281734,"tarawera"
1980-11-17,11.0872,4.00245157684637,0.218659,"tarawera"
1980-11-18,15.5989,3.46007920201258,0.179763,"tarawera"
1980-11-19,16.6448,3.75635796703403,0.733769,"tarawera"
1980-11-20,13.6903,4.21960789629795,0.645465,"tarawera"
1980-11-21,13.4321,3.80868720423455,0.0662285,"tarawera"
1980-11-22,12.0724,3.31450686330561,3.72772,"tarawera"
1980-11-23,11.1952,3.03544946597699,3.23678,"tarawera"
1980-11-24,10.5213,3.78861050651819,9.21942,"tarawera"
1980-11-25,8.79431,3.29385708810331,8.28697,"tarawera"
1980-11-26,10.4504,3.67645982031263,2.52404,"tarawera"
1980-11-27,12.3344,4.44154859368396,6.83415,"tarawera"
1980-11-28,10.8862,2.83226963635174,0.380551,"tarawera"
1980-11-29,10.9453,2.43968993529526,27.9547,"tarawera"
1980-11-30,12.393,3.97688251447349,20.1772,"tarawera"
1980-12-01,10.7887,3.61692245182282,0.193195,"tarawera"
1980-12-02,12.6664,0.927634048547702,0.485305,"tarawera"
1980-12-03,13.4806,1.60511248063679,0.367843,"tarawera"
1980-12-04,12.7902,2.72827292349739,0.350841,"tarawera"
1980-12-05,13.9404,0.982318821058113,4.28737,"tarawera"
1980-12-06,13.1535,0.712743099963093,2.98756,"tarawera"
1980-12-07,14.2392,2.33058002799646,0.261199,"tarawera"
1980-12-08,9.68705,3.14601688445882,6.37851,"tarawera"
1980-12-09,12.1789,3.72873365713147,8.37846,"tarawera"
1980-12-10,12.1481,3.17886140789135,0.94279,"tarawera"
1980-12-11,13.8892,2.03772209155223,0.854693,"tarawera"
1980-12-12,16.6329,2.01502827933009,0.177739,"tarawera"
1980-12-13,17.3009,0.99871399759741,0.267381,"tarawera"
1980-12-14,19.0456,1.02305313768201,0.0880967,"tarawera"
1980-12-15,18.2024,1.9094180925405,0.00463667,"tarawera"
1980-12-16,17.8404,2.20885247016997,0.0324567,"tarawera"
1980-12-17,18.5913,1.3428848910197,0.0247289,"tarawera"
1980-12-18,16.6556,1.99245113148328,3.79589,"tarawera"
1980-12-19,15.8416,1.03298790074473,21.3905,"tarawera"
1980-12-20,13.8692,2.58088980966352,10.7586,"tarawera"
1980-12-21,12.043,1.39219212180827,13.485,"tarawera"
1980-12-22,12.7513,2.86683943189429,44.6743,"tarawera"
1980-12-23,14.484,2.62721580653836,23.4152,"tarawera"
1980-12-24,14.8146,2.34101617230232,23.2761,"tarawera"
1980-12-25,14.2358,2.48288100136031,39.0129,"tarawera"
1980-12-26,14.4747,1.72790538610452,33.7982,"tarawera"
1980-12-27,14.6956,2.86591071342008,12.9595,"tarawera"
1980-12-28,15.4721,2.2797907460335,0.47294,"tarawera"
1980-12-29,15.0662,0.903707227472482,5.14361,"tarawera"
1980-12-30,15.6082,1.87755128050581,4.23792,"tarawera"
1980-12-31,16.2076,0.629684808247745,1.68772,"tarawera"
1981-01-01,17.4065,1.3856829460526,2.07061,"tarawera"
1981-01-02,17.024,2.15210386793691,0.551965,"tarawera"
1981-01-03,17.4797,1.36464867252381,0.0765789,"tarawera"
1981-01-04,17.3657,2.52291636993778,0.114371,"tarawera"
1981-01-05,17.273,2.47547464329348,0.014918,"tarawera"
1981-01-06,16.6078,1.68663057794646,0.00397812,"tarawera"
1981-01-07,14.4415,1.572215546318,1.68672,"tarawera"
1981-01-08,15.1956,1.82518758709893,1.68871,"tarawera"
1981-01-09,15.7161,1.19421741928177,0.000994531,"tarawera"
1981-01-10,15.4489,1.1069530618888,2.36499,"tarawera"
1981-01-11,18.3535,1.33539893728429,14.7111,"tarawera"
1981-01-12,16.9649,1.80531031211368,22.8175,"tarawera"
1981-01-13,17.2163,1.67716769256983,11.266,"tarawera"
1981-01-14,18.4402,1.13859797363644,4.90304,"tarawera"
1981-01-15,18.9542,1.61003268114936,3.94332,"tarawera"
1981-01-16,18.2818,1.16989392506111,5.65888,"tarawera"
1981-01-17,16.4046,2.27212338313746,5.84983,"tarawera"
1981-01-18,15.9937,3.14215504475829,6.29439,"tarawera"
1981-01-19,16.4024,4.34047113314903,54.5252,"tarawera"
1981-01-20,19.2266,0.0511618508848146,19.6559,"tarawera"
1981-01-21,18.6139,1.26729178425333,4.78966,"tarawera"
1981-01-22,18.5892,1.564311081339,2.04873,"tarawera"
1981-01-23,20.6056,1.49977211722348,1.01542,"tarawera"
1981-01-24,19.6361,0.764624120388574,0.0129289,"tarawera"
1981-01-25,19.4498,1.00842135822284,0.0427648,"tarawera"
1981-01-26,19.6293,0.867027578109255,0.00198906,"tarawera"
1981-01-27,17.9775,2.36725148702794,0.000994531,"tarawera"
1981-01-28,17.8205,1.38189741097805,0.00298359,"tarawera"
1981-01-29,19.0733,1.03008908211523,0.206862,"tarawera"
1981-01-30,18.9149,1.73997802658424,3.4182,"tarawera"
1981-01-31,16.3214,1.87318470203048,22.197,"tarawera"
1981-02-01,17.5653,1.89782279122683,15.1772,"tarawera"
1981-02-02,14.9586,1.23995009570708,6.58487,"tarawera"
1981-02-03,15.0062,3.10890197571426,3.94481,"tarawera"
1981-02-04,16.2099,4.52841092828378,0.00359436,"tarawera"
1981-02-05,16.4541,3.00109928738471,0.00179718,"tarawera"
1981-02-06,17.7764,1.90751231138072,2.68679,"tarawera"
1981-02-07,15.3341,2.043674529843,4.44982,"tarawera"
1981-02-08,15.3383,1.85993379586479,0.0521183,"tarawera"
1981-02-09,16.6822,1.90654551087667,0.977667,"tarawera"
1981-02-10,19.0443,2.15015373482665,2.75508,"tarawera"
1981-02-11,20.0925,1.4560598983864,13.2632,"tarawera"
1981-02-12,16.3849,1.84106989807557,21.0306,"tarawera"
1981-02-13,15.4354,0.650001116252118,9.54843,"tarawera"
1981-02-14,18.0291,1.1068987441966,4.38692,"tarawera"
1981-02-15,17.9778,2.05890542958534,0.0952506,"tarawera"
1981-02-16,17.159,2.74053324599082,1.19692,"tarawera"
1981-02-17,16.1563,1.34464943099084,1.44314,"tarawera"
1981-02-18,15.4875,1.87074923937576,0.310912,"tarawera"
1981-02-19,16.7644,1.93397101229155,0.0772788,"tarawera"
1981-02-20,16.3534,1.84064878451078,1.30296,"tarawera"
1981-02-21,16.7409,0.715058042335026,0.648783,"tarawera"
1981-02-22,16.1254,2.06081396506332,1.01181,"tarawera"
1981-02-23,16.9171,1.37201391475305,0.461876,"tarawera"
1981-02-24,16.3881,2.56339564932708,0.0862647,"tarawera"
1981-02-25,15.1226,2.4579906813137,0.0467267,"tarawera"
1981-02-26,15.8589,2.32814156216412,0.00359436,"tarawera"
1981-02-27,17.0351,2.72011186573273,2.02363,"tarawera"
1981-02-28,17.5799,2.25023820827929,10.2775,"tarawera"
1981-03-01,17.8616,1.16977989447631,3.39445,"tarawera"
1981-03-02,17.8206,2.31675317675405,0.656296,"tarawera"
1981-03-03,17.2316,1.98736029589503,1.92047,"tarawera"
1981-03-04,16.6549,1.15329943182499,1.18617,"tarawera"
1981-03-05,15.4414,1.22523019123102,0.185592,"tarawera"
1981-03-06,15.5128,1.98560285596088,1.80212,"tarawera"
1981-03-07,17.5886,2.51472494468083,10.1833,"tarawera"
1981-03-08,18.1803,3.60632066018816,17.8007,"tarawera"
1981-03-09,19.4814,2.78340141993856,8.8331,"tarawera"
